Num episodes,Cumulative rewards
1520,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1530,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1540,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1550,"[-1500, -1500, -1500, -1500, -1500, -1499, -1500, -1500, -1500, -1499]"
1560,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1570,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1580,"[-1500, -1500, -1500, -1500, -1500, -1499, -1500, -1500, -1500, -1500]"
1590,"[-1500, -1500, -842, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1600,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1610,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1620,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1630,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1640,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1650,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1660,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1670,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1680,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1690,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1700,"[-1500, -1499, -1499, -1500, -1500, -1500, -1499, -1500, -1500, -1500]"
1710,"[-1500, -1500, -1500, -1500, -484, -1500, -1500, -1500, -1500, -1500]"
1720,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1730,"[-1500, -1500, -1499, -1500, -1500, -1500, -1500, -1499, -1500, -1499]"
1740,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1750,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1760,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1770,"[-1500, -1500, -1500, -1500, -1499, -1500, -1500, -1500, -1500, -1500]"
1780,"[-1500, -1500, -1500, -1500, -1499, -1500, -1500, -1500, -1500, -1500]"
1790,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1800,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1810,"[-1500, -1500, -1500, -1499, -1500, -1500, -1500, -1500, -1500, -1499]"
1820,"[-1500, -1500, -1500, -1499, -1500, -1500, -1500, -1500, -1500, -1500]"
1830,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1840,"[-1500, -1499, -1500, -1500, -1500, -1500, -1499, -1500, -1500, -1499]"
1850,"[-1500, -1500, -1500, -1499, -1500, -1500, -1500, -1500, -1500, -1500]"
1860,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1499]"
1870,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1880,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1890,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1900,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1910,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1920,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1499]"
1930,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1940,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1499]"
1950,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1960,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1970,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1980,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
1990,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2000,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2010,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2020,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1499, -1500]"
2030,"[-1500, -1500, -1500, -1500, -1500, -1500, -1499, -1500, -1500, -1500]"
2040,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2050,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2060,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2070,"[-1500, -1500, -1500, -1500, -1499, -1500, -1500, -1499, -1500, -1500]"
2080,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2090,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2100,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2110,"[-1499, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2120,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2130,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2140,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2150,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2160,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2170,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1499, -1500]"
2180,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2190,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2200,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2210,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1499, -1500, -1500]"
2220,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2230,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2240,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2250,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2260,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2270,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2280,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2290,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2300,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2310,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2320,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2330,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2340,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2350,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2360,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2370,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2380,"[-1499, -1500, -428, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2390,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2400,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2410,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2420,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2430,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2440,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2450,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2460,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2470,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2480,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2490,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2500,"[-1500, -1500, -1499, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2510,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2520,"[-1500, -1499, -1500, -1499, -1500, -1500, -1500, -1500, -1499, -1500]"
2530,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2540,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1499]"
2550,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2560,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2570,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
2580,"[-1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500, -1500]"
