Num episodes,Cumulative rewards
1610,"[1000, 1000, 1000, 1000, 0, 0, 1000, 1000, 1000, 1000]"
1620,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 0, 1000, 1000]"
1630,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0, 0]"
1640,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1650,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0, 0]"
1660,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1670,"[1000, 1000, 1000, 1000, 1000, 1000, 0, 0, 0, 1000]"
1680,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1690,"[1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 0, 1000]"
1700,"[1000, 1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1710,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 0, 1000]"
1720,"[1000, 1000, 1000, 0, 1000, 1000, 1000, 0, 1000, 1000]"
1730,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]"
1740,"[1000, 1000, 0, 1000, 1000, 0, 1000, 0, 1000, 1000]"
1750,"[0, 1000, 1000, 0, 1000, 1000, 1000, 0, 0, 1000]"
1760,"[0, 1000, 1000, 0, 0, 0, 1000, 0, 1000, 0]"
1770,"[1000, 1000, 1000, 0, 0, 1000, 1000, 1000, 1000, 1000]"
1780,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1790,"[0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1800,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1810,"[1000, 1000, 1000, 0, 1000, 1000, 0, 1000, 1000, 1000]"
1820,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1830,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1840,"[0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1850,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1860,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 0, 1000]"
1870,"[1000, 1000, 0, 1000, 1000, 1000, 0, 1000, 1000, 1000]"
1880,"[1000, 0, 1000, 1000, 0, 0, 1000, 0, 1000, 0]"
1890,"[1000, 0, 1000, 0, 0, 0, 1000, 1000, 1000, 1000]"
1900,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1910,"[0, 1000, 1000, 1000, 1000, 0, 1000, 1000, 1000, 1000]"
1920,"[0, 1000, 0, 1000, 1000, 1000, 0, 1000, 1000, 1000]"
1930,"[1000, 1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1940,"[0, 1000, 1000, 1000, 1000, 0, 1000, 1000, 1000, 1000]"
1950,"[1000, 1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1960,"[1000, 1000, 1000, 1000, 1000, 0, 1000, 1000, 1000, 1000]"
1970,"[1000, 1000, 0, 0, 0, 0, 1000, 0, 1000, 0]"
1980,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
1990,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2000,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 0, 1000, 1000]"
2010,"[0, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0]"
2020,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 0, 1000]"
2030,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2040,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2050,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 0, 1000]"
2060,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2070,"[1000, 1000, 1000, 1000, 1000, 0, 1000, 1000, 0, 1000]"
2080,"[1000, 1000, 1000, 1000, 1000, 1000, 0, 1000, 1000, 1000]"
2090,"[1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000, 1000]"
2100,"[1000, 1000, 0, 1000, 0, 1000, 1000, 1000, 1000, 1000]"
2110,"[1000, 1000, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000]"
2120,"[0, 1000, 1000, 0, 1000, 1000, 1000, 1000, 1000, 1000]"
2130,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2140,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 0, 1000, 1000]"
2150,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2160,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2170,"[1000, 1000, 1000, 1000, 1000, 1000, 1000, 0, 1000, 1000]"
2180,"[1000, 1000, 1000, 0, 1000, 0, 1000, 1000, 1000, 1000]"
2190,"[1000, 0, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]"
2200,"[1000, 1000, 1000, 1000, 1000, 1000, 0, 1000, 1000, 1000]"
