Reward,Success,Steps
-54663,0,1500
-52980,0,1500
-50604,0,1500
-47436,0,1500
-51198,0,1500
-53574,0,1500
-51000,0,1500
-51099,0,1500
-49614,0,1500
-50504,0,1500
-46842,0,1500
-45654,0,1500
-42486,0,1500
-46544,0,1500
-45753,0,1500
-45159,0,1500
-45654,0,1500
-44862,0,1500
-44268,0,1500
-45159,0,1500
-40011,0,1500
-37338,0,1500
-39615,0,1500
-37536,0,1500
-37041,0,1500
-38724,0,1500
-36942,0,1500
-39021,0,1500
-41595,0,1500
-38328,0,1500
-19573,1,968
-32883,0,1500
-33675,0,1500
-31298,0,1500
-33279,0,1500
-33081,0,1500
-32486,0,1500
-31992,0,1500
-34566,0,1500
-33179,0,1500
-30705,0,1500
-28923,0,1500
-26052,0,1500
-26547,0,1500
-27338,0,1500
-29220,0,1500
-30408,0,1500
-29220,0,1500
-24864,0,1500
-28725,0,1500
-24369,0,1500
-22587,0,1500
-22884,0,1500
-25854,0,1500
-25457,0,1500
-25953,0,1500
-23775,0,1500
-23775,0,1500
-24765,0,1500
-23280,0,1500
-21993,0,1500
-19715,0,1500
-20310,0,1500
-20112,0,1500
-21399,0,1500
-20805,0,1500
-21497,0,1500
-19122,0,1500
-20904,0,1500
-21993,0,1500
-16944,0,1500
-16845,0,1500
-20310,0,1500
-16053,0,1500
-18825,0,1500
-17934,0,1500
-19518,0,1500
-17142,0,1500
-15954,0,1500
-14766,0,1500
-14271,0,1500
-15558,0,1500
-13973,0,1500
-13974,0,1500
-15261,0,1500
-14469,0,1500
-15360,0,1500
-14964,0,1500
-13974,0,1500
-14073,0,1500
-13578,0,1500
-12093,0,1500
-12192,0,1500
-11202,0,1500
-12291,0,1500
-11697,0,1500
-10707,0,1500
-11895,0,1500
-13082,0,1500
-13281,0,1500
-9816,0,1500
-8727,0,1500
-10905,0,1500
-7736,0,1500
-9816,0,1500
-9518,0,1500
-9420,0,1500
-10509,0,1500
-9222,0,1500
-10806,0,1500
-8034,0,1500
-6945,0,1500
-7242,0,1500
-5460,0,1500
-5757,0,1500
-6054,0,1500
-8330,0,1500
-7044,0,1500
-7242,0,1500
-6845,0,1500
-5262,0,1500
-6351,0,1500
-5460,0,1500
-4668,0,1500
-6053,0,1500
-5361,0,1500
-5658,0,1500
-5162,0,1500
-5163,0,1500
-5558,0,1500
-3876,0,1500
-6054,0,1500
-5460,0,1500
-4569,0,1500
-4470,0,1500
-4569,0,1500
-4074,0,1500
-4767,0,1500
-4470,0,1500
-4272,0,1500
-4074,0,1500
-2490,0,1500
-3480,0,1500
-2688,0,1500
-4371,0,1500
-3777,0,1500
-3876,0,1500
-4965,0,1500
-3975,0,1500
-4569,0,1500
-3282,0,1500
-3282,0,1500
-2589,0,1500
-2589,0,1500
-2886,0,1500
-2589,0,1500
-2589,0,1500
-3084,0,1500
-3084,0,1500
-3381,0,1500
-2787,0,1500
-2391,0,1500
-2292,0,1500
-2391,0,1500
-1896,0,1500
-2391,0,1500
-2391,0,1500
-2193,0,1500
-2490,0,1500
-2391,0,1500
-2292,0,1500
-2193,0,1500
-2094,0,1500
-1896,0,1500
-2094,0,1500
-1797,0,1500
-1500,0,1500
-2193,0,1500
-1599,0,1500
-2094,0,1500
-1500,0,1500
-1698,0,1500
-1698,0,1500
-1698,0,1500
-1698,0,1500
-1995,0,1500
-1599,0,1500
-1797,0,1500
-1995,0,1500
-1995,0,1500
-1698,0,1500
-1599,0,1500
-1698,0,1500
-1500,0,1500
-1599,0,1500
-1797,0,1500
-1599,0,1500
-1797,0,1500
-1599,0,1500
-1500,0,1500
-1500,0,1500
-1500,0,1500
-1599,0,1500
-1698,0,1500
-1599,0,1500
-1698,0,1500
-1698,0,1500
-1500,0,1500
-1698,0,1500
-1698,0,1500
-1599,0,1500
-1500,0,1500
-1599,0,1500
-1797,0,1500
-1599,0,1500
-1500,0,1500
-1599,0,1500
-1500,0,1500
-1698,0,1500
-1599,0,1500
-1500,0,1500
-1500,0,1500
-1599,0,1500
-1599,0,1500
-1698,0,1500
-1599,0,1500
-1599,0,1500
-1599,0,1500
-1500,0,1500
-1599,0,1500
-1599,0,1500
-1599,0,1500
-1599,0,1500
-1500,0,1500
-1698,0,1500
-1500,0,1500
-1500,0,1500
-1500,0,1500
-1599,0,1500
-1500,0,1500
