Reward,Success,Steps
-53574,0,1500
-47634,0,1500
-48426,0,1500
-51396,0,1500
-45654,0,1500
-48822,0,1500
-50901,0,1500
-49317,0,1500
-51495,0,1500
-50406,0,1500
-44862,0,1500
-43971,0,1500
-43674,0,1500
-47139,0,1500
-44367,0,1500
-45258,0,1500
-44268,0,1500
-44862,0,1500
-44169,0,1500
-45456,0,1500
-38031,0,1500
-43080,0,1500
-40011,0,1500
-35457,0,1500
-37437,0,1500
-36546,0,1500
-39120,0,1500
-37833,0,1500
-37041,0,1500
-39912,0,1500
-33477,0,1500
-34071,0,1500
-34863,0,1500
-34071,0,1500
-35655,0,1500
-34071,0,1500
-35853,0,1500
-32784,0,1500
-32685,0,1500
-31101,0,1500
-29715,0,1500
-28824,0,1500
-29319,0,1500
-26151,0,1500
-30804,0,1500
-25458,0,1500
-25953,0,1500
-27438,0,1500
-27240,0,1500
-28428,0,1500
-23676,0,1500
-23874,0,1500
-25755,0,1500
-25161,0,1500
-24468,0,1500
-24468,0,1500
-23973,0,1500
-23379,0,1500
-22587,0,1500
-24666,0,1500
-21696,0,1500
-21003,0,1500
-22488,0,1500
-21894,0,1500
-22290,0,1500
-18924,0,1500
-21993,0,1500
-21102,0,1500
-21993,0,1500
-21993,0,1500
-16845,0,1500
-18132,0,1500
-19122,0,1500
-18429,0,1500
-15558,0,1500
-18924,0,1500
-17241,0,1500
-18528,0,1500
-18528,0,1500
-16746,0,1500
-14766,0,1500
-14865,0,1500
-13776,0,1500
-12885,0,1500
-15459,0,1500
-15954,0,1500
-15558,0,1500
-15855,0,1500
-14469,0,1500
-16251,0,1500
-13776,0,1500
-12489,0,1500
-14964,0,1500
-11895,0,1500
-12687,0,1500
-14667,0,1500
-12192,0,1500
-12192,0,1500
-13875,0,1500
-11598,0,1500
-11697,0,1500
-10014,0,1500
-10212,0,1500
-11400,0,1500
-11004,0,1500
-11004,0,1500
-9321,0,1500
-12786,0,1500
-9321,0,1500
-11202,0,1500
-9519,0,1500
-9222,0,1500
-7143,0,1500
-8430,0,1500
-8925,0,1500
-10311,0,1500
-8331,0,1500
-8529,0,1500
-7440,0,1500
-9123,0,1500
-7341,0,1500
-8133,0,1500
-6846,0,1500
-8430,0,1500
-6549,0,1500
-6747,0,1500
-7143,0,1500
-7539,0,1500
-7242,0,1500
-7737,0,1500
-5856,0,1500
-6450,0,1500
-7341,0,1500
-6846,0,1500
-5955,0,1500
-6351,0,1500
-7242,0,1500
-5559,0,1500
-6747,0,1500
-6846,0,1500
-4668,0,1500
-6054,0,1500
-6252,0,1500
-4866,0,1500
-5658,0,1500
-4965,0,1500
-4668,0,1500
-5064,0,1500
-5361,0,1500
-5757,0,1500
-4272,0,1500
-3876,0,1500
-3480,0,1500
-4371,0,1500
-3579,0,1500
-4767,0,1500
-3183,0,1500
-3975,0,1500
-4965,0,1500
-3777,0,1500
-2886,0,1500
-2985,0,1500
-3876,0,1500
-3678,0,1500
-3282,0,1500
-3579,0,1500
-3183,0,1500
-2985,0,1500
-3084,0,1500
-3084,0,1500
-2787,0,1500
-3480,0,1500
-2985,0,1500
-2787,0,1500
-2787,0,1500
-3678,0,1500
-3084,0,1500
-2787,0,1500
-2787,0,1500
-3381,0,1500
-2391,0,1500
-2391,0,1500
-1995,0,1500
-2094,0,1500
-2490,0,1500
-2490,0,1500
-3084,0,1500
-2292,0,1500
-2490,0,1500
-2886,0,1500
-2490,0,1500
-2391,0,1500
-1896,0,1500
-2391,0,1500
-2292,0,1500
-2094,0,1500
-2391,0,1500
-2391,0,1500
-1797,0,1500
-2292,0,1500
-1896,0,1500
-2193,0,1500
-2292,0,1500
-2292,0,1500
-1896,0,1500
-2193,0,1500
-1797,0,1500
-1896,0,1500
-2490,0,1500
-1995,0,1500
-1797,0,1500
