Reward,Success,Steps
0,0,1000
0,0,1000
0,0,1000
0,0,1000
1000,1,876
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
1000,1,962
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
1000,1,104
0,0,1000
0,0,1000
0,0,1000
0,0,1000
1000,1,469
1000,1,298
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
1000,1,310
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
1000,1,488
1000,1,743
1000,1,691
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
1000,1,356
0,0,1000
0,0,1000
0,0,1000
1000,1,143
0,0,1000
1000,1,520
0,0,1000
1000,1,538
0,0,1000
0,0,1000
0,0,1000
0,0,1000
1000,1,891
0,0,1000
0,0,1000
0,0,1000
1000,1,218
1000,1,536
0,0,1000
0,0,1000
0,0,1000
0,0,1000
1000,1,264
0,0,1000
1000,1,486
0,0,1000
1000,1,765
0,0,1000
0,0,1000
0,0,1000
0,0,1000
1000,1,228
1000,1,246
1000,1,313
0,0,1000
0,0,1000
0,0,1000
1000,1,178
0,0,1000
0,0,1000
1000,1,206
1000,1,310
0,0,1000
0,0,1000
1000,1,338
0,0,1000
1000,1,136
1000,1,646
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
1000,1,574
0,0,1000
1000,1,218
0,0,1000
0,0,1000
0,0,1000
1000,1,164
0,0,1000
1000,1,416
0,0,1000
0,0,1000
0,0,1000
1000,1,182
1000,1,246
0,0,1000
0,0,1000
0,0,1000
1000,1,206
0,0,1000
1000,1,433
1000,1,226
0,0,1000
1000,1,150
1000,1,274
0,0,1000
0,0,1000
1000,1,206
0,0,1000
0,0,1000
1000,1,240
0,0,1000
0,0,1000
1000,1,344
0,0,1000
0,0,1000
0,0,1000
0,0,1000
0,0,1000
1000,1,140
1000,1,142
0,0,1000
0,0,1000
0,0,1000
1000,1,122
0,0,1000
1000,1,244
1000,1,276
0,0,1000
1000,1,178
0,0,1000
0,0,1000
0,0,1000
1000,1,214
1000,1,156
0,0,1000
1000,1,116
0,0,1000
1000,1,276
0,0,1000
0,0,1000
1000,1,697
1000,1,200
1000,1,169
0,0,1000
0,0,1000
1000,1,160
1000,1,188
1000,1,132
0,0,1000
1000,1,152
0,0,1000
1000,1,218
1000,1,130
1000,1,184
0,0,1000
0,0,1000
0,0,1000
1000,1,118
1000,1,152
1000,1,110
1000,1,586
1000,1,422
0,0,1000
0,0,1000
1000,1,124
1000,1,54
1000,1,289
0,0,1000
1000,1,128
0,0,1000
1000,1,211
0,0,1000
0,0,1000
1000,1,144
1000,1,240
1000,1,98
0,0,1000
1000,1,154
0,0,1000
1000,1,158
1000,1,184
1000,1,158
0,0,1000
0,0,1000
0,0,1000
1000,1,74
0,0,1000
1000,1,173
1000,1,176
0,0,1000
0,0,1000
0,0,1000
0,0,1000
1000,1,186
1000,1,80
0,0,1000
0,0,1000
1000,1,198
1000,1,130
1000,1,198
1000,1,158
1000,1,132
0,0,1000
1000,1,148
1000,1,238
0,0,1000
0,0,1000
0,0,1000
1000,1,121
1000,1,134
1000,1,149
1000,1,224
1000,1,102
0,0,1000
0,0,1000
1000,1,120
1000,1,128
1000,1,152
0,0,1000
1000,1,102
1000,1,160
1000,1,118
0,0,1000
0,0,1000
0,0,1000
1000,1,146
0,0,1000
0,0,1000
1000,1,106
0,0,1000
0,0,1000
1000,1,272
1000,1,151
1000,1,118
1000,1,152
1000,1,114
1000,1,192
0,0,1000
0,0,1000
1000,1,182
1000,1,90
1000,1,118
1000,1,114
1000,1,140
1000,1,146
1000,1,196
1000,1,126
1000,1,296
1000,1,111
1000,1,134
1000,1,202
0,0,1000
1000,1,120
1000,1,208
0,0,1000
1000,1,256
1000,1,106
1000,1,168
0,0,1000
1000,1,102
0,0,1000
1000,1,96
0,0,1000
1000,1,88
1000,1,106
1000,1,94
1000,1,116
1000,1,154
1000,1,246
1000,1,132
1000,1,204
0,0,1000
1000,1,142
1000,1,154
1000,1,150
1000,1,116
1000,1,102
0,0,1000
0,0,1000
1000,1,180
1000,1,160
1000,1,126
0,0,1000
0,0,1000
1000,1,150
1000,1,148
0,0,1000
0,0,1000
1000,1,142
1000,1,140
1000,1,100
0,0,1000
1000,1,211
1000,1,150
1000,1,96
1000,1,128
1000,1,348
