Reward,Success,Steps
-1024,0,25
-1025,0,26
-1027,0,28
-1032,0,33
993,1,8
-1039,0,40
-1017,0,18
-1057,0,58
941,1,60
940,1,61
-1062,0,63
978,1,23
-1043,0,44
-1032,0,33
951,1,50
-1015,0,16
-1098,0,99
-1055,0,56
-100,0,100
933,1,68
926,1,75
915,1,86
-1095,0,96
-100,0,100
-100,0,100
-1036,0,37
988,1,13
928,1,73
-1080,0,81
961,1,40
978,1,23
963,1,38
-100,0,100
955,1,46
931,1,70
910,1,91
-1080,0,81
-1028,0,29
988,1,13
976,1,25
-100,0,100
926,1,75
-1015,0,16
-1019,0,20
-100,0,100
-100,0,100
-1026,0,27
957,1,44
930,1,71
-1011,0,12
905,1,96
-1047,0,48
956,1,45
944,1,57
901,1,100
-1045,0,46
-1019,0,20
935,1,66
967,1,34
-1021,0,22
-100,0,100
-1052,0,53
-100,0,100
-100,0,100
919,1,82
-1040,0,41
988,1,13
-1065,0,66
-1059,0,60
-1044,0,45
-1013,0,14
-1033,0,34
959,1,42
-100,0,100
994,1,7
-1018,0,19
979,1,22
924,1,77
-1035,0,36
-1083,0,84
912,1,89
-100,0,100
-1021,0,22
-1054,0,55
-1025,0,26
916,1,85
944,1,57
982,1,19
-100,0,100
-100,0,100
-1022,0,23
993,1,8
-100,0,100
958,1,43
-1041,0,42
-100,0,100
-1095,0,96
968,1,33
-1019,0,20
-100,0,100
-1050,0,51
-1041,0,42
907,1,94
-100,0,100
-1037,0,38
983,1,18
-100,0,100
-100,0,100
-100,0,100
-1040,0,41
917,1,84
970,1,31
912,1,89
925,1,76
990,1,11
-100,0,100
982,1,19
960,1,41
905,1,96
-100,0,100
-100,0,100
-1098,0,99
912,1,89
-1012,0,13
957,1,44
-1042,0,43
-100,0,100
979,1,22
966,1,35
985,1,16
-1037,0,38
992,1,9
987,1,14
911,1,90
-1032,0,33
929,1,72
-1010,0,11
922,1,79
-1057,0,58
950,1,51
-100,0,100
-100,0,100
-1032,0,33
942,1,59
981,1,20
-1037,0,38
942,1,59
-1094,0,95
-1028,0,29
-1064,0,65
912,1,89
986,1,15
-1085,0,86
-1052,0,53
975,1,26
-100,0,100
-1071,0,72
-1041,0,42
-1041,0,42
-100,0,100
969,1,32
-1063,0,64
928,1,73
-1068,0,69
978,1,23
-1067,0,68
-1071,0,72
928,1,73
-1030,0,31
-1040,0,41
992,1,9
-100,0,100
947,1,54
-1019,0,20
-1050,0,51
976,1,25
-100,0,100
-100,0,100
-1078,0,79
903,1,98
915,1,86
956,1,45
-1073,0,74
937,1,64
-100,0,100
-1022,0,23
971,1,30
-1019,0,20
-1040,0,41
989,1,12
-1030,0,31
-100,0,100
988,1,13
-1018,0,19
-1069,0,70
-100,0,100
962,1,39
-1081,0,82
972,1,29
-100,0,100
993,1,8
-1014,0,15
940,1,61
980,1,21
-1074,0,75
-1064,0,65
-1028,0,29
-1027,0,28
-1031,0,32
967,1,34
-1099,0,100
979,1,22
-1033,0,34
977,1,24
-100,0,100
-1047,0,48
-1010,0,11
-1025,0,26
-100,0,100
-1012,0,13
-100,0,100
-1077,0,78
-100,0,100
-100,0,100
976,1,25
996,1,5
981,1,20
-100,0,100
-1014,0,15
-1081,0,82
978,1,23
-1035,0,36
-1088,0,89
-100,0,100
990,1,11
907,1,94
-100,0,100
952,1,49
-1069,0,70
-100,0,100
974,1,27
941,1,60
975,1,26
940,1,61
-1041,0,42
990,1,11
-1041,0,42
950,1,51
-1006,0,7
-1025,0,26
979,1,22
-100,0,100
-1032,0,33
-1077,0,78
932,1,69
