Reward,Success,Steps
989,1,12
-1017,0,18
968,1,33
960,1,41
-1040,0,41
-1032,0,33
951,1,50
-1015,0,16
-1058,0,59
-1015,0,16
931,1,70
-1028,0,29
931,1,70
928,1,73
-1008,0,9
-1024,0,25
932,1,69
-1028,0,29
-1038,0,39
983,1,18
967,1,34
984,1,17
-1007,0,8
931,1,70
-100,0,100
941,1,60
-100,0,100
950,1,51
942,1,59
-1078,0,79
-100,0,100
962,1,39
-1038,0,39
908,1,93
-1068,0,69
990,1,11
-1029,0,30
990,1,11
-1082,0,83
-1018,0,19
-100,0,100
990,1,11
972,1,29
-1087,0,88
-1092,0,93
-1009,0,10
-1065,0,66
-100,0,100
-1042,0,43
-100,0,100
933,1,68
967,1,34
974,1,27
-1068,0,69
932,1,69
-100,0,100
941,1,60
-1014,0,15
980,1,21
933,1,68
-1079,0,80
977,1,24
924,1,77
-1088,0,89
984,1,17
931,1,70
-100,0,100
-100,0,100
-100,0,100
-1025,0,26
-1060,0,61
-100,0,100
-100,0,100
-1015,0,16
-1010,0,11
963,1,38
964,1,37
962,1,39
-100,0,100
-1046,0,47
934,1,67
934,1,67
-100,0,100
978,1,23
927,1,74
-1042,0,43
984,1,17
-1017,0,18
-1078,0,79
964,1,37
929,1,72
-100,0,100
-100,0,100
966,1,35
-100,0,100
-100,0,100
-1058,0,59
-100,0,100
-1090,0,91
-1036,0,37
978,1,23
-1038,0,39
-100,0,100
-1064,0,65
945,1,56
-1025,0,26
983,1,18
-100,0,100
-1035,0,36
-1096,0,97
-1039,0,40
-100,0,100
-100,0,100
-100,0,100
-1032,0,33
-1067,0,68
-1030,0,31
-1044,0,45
-1008,0,9
-1028,0,29
-1046,0,47
962,1,39
985,1,16
-1044,0,45
-1061,0,62
978,1,23
-1014,0,15
-1015,0,16
957,1,44
-1034,0,35
981,1,20
-100,0,100
985,1,16
988,1,13
936,1,65
-1045,0,46
967,1,34
960,1,41
-100,0,100
911,1,90
-100,0,100
960,1,41
-100,0,100
-100,0,100
-1013,0,14
-100,0,100
954,1,47
-100,0,100
-1067,0,68
-1051,0,52
-1049,0,50
-100,0,100
964,1,37
-1057,0,58
-1049,0,50
928,1,73
-100,0,100
-100,0,100
936,1,65
-100,0,100
-100,0,100
-100,0,100
-100,0,100
-1012,0,13
-1044,0,45
-1089,0,90
986,1,15
-1069,0,70
-100,0,100
952,1,49
-1064,0,65
-1017,0,18
-100,0,100
979,1,22
932,1,69
971,1,30
-100,0,100
-1086,0,87
-100,0,100
-100,0,100
960,1,41
984,1,17
-100,0,100
967,1,34
967,1,34
-100,0,100
-1019,0,20
-100,0,100
-1056,0,57
-1053,0,54
-100,0,100
976,1,25
978,1,23
927,1,74
980,1,21
-1008,0,9
-100,0,100
-1073,0,74
-1096,0,97
-1035,0,36
972,1,29
-1054,0,55
936,1,65
-1006,0,7
-100,0,100
-1053,0,54
-100,0,100
-1070,0,71
-1067,0,68
946,1,55
-1057,0,58
952,1,49
921,1,80
933,1,68
964,1,37
945,1,56
990,1,11
-1033,0,34
-100,0,100
969,1,32
-100,0,100
985,1,16
-100,0,100
-1019,0,20
-1090,0,91
-100,0,100
-100,0,100
-1099,0,100
-1099,0,100
982,1,19
927,1,74
-1030,0,31
-1055,0,56
934,1,67
943,1,58
986,1,15
-100,0,100
-100,0,100
-1019,0,20
934,1,67
-100,0,100
-1040,0,41
-1057,0,58
932,1,69
932,1,69
991,1,10
963,1,38
-100,0,100
-100,0,100
-1073,0,74
-100,0,100
950,1,51
962,1,39
964,1,37
-100,0,100
-1037,0,38
908,1,93
-1084,0,85
983,1,18
-1054,0,55
925,1,76
-1088,0,89
963,1,38
-1043,0,44
-1076,0,77
-1022,0,23
-100,0,100
983,1,18
-1090,0,91
-1035,0,36
930,1,71
-1029,0,30
934,1,67
990,1,11
-100,0,100
-100,0,100
976,1,25
974,1,27
987,1,14
-100,0,100
-100,0,100
907,1,94
952,1,49
-1042,0,43
926,1,75
967,1,34
993,1,8
-100,0,100
-100,0,100
970,1,31
-1082,0,83
959,1,42
-1087,0,88
958,1,43
-1032,0,33
-1041,0,42
-1039,0,40
-1038,0,39
-1077,0,78
958,1,43
969,1,32
-1022,0,23
962,1,39
-100,0,100
-100,0,100
-1025,0,26
-100,0,100
-1017,0,18
932,1,69
-1076,0,77
947,1,54
-1027,0,28
-1090,0,91
-1014,0,15
963,1,38
910,1,91
-1063,0,64
949,1,52
-1077,0,78
-1057,0,58
938,1,63
-1039,0,40
-100,0,100
986,1,15
-100,0,100
-1045,0,46
934,1,67
-1011,0,12
942,1,59
965,1,36
953,1,48
968,1,33
-100,0,100
-1073,0,74
967,1,34
968,1,33
-1030,0,31
959,1,42
-1040,0,41
986,1,15
-1017,0,18
942,1,59
976,1,25
980,1,21
-100,0,100
-100,0,100
-1019,0,20
988,1,13
973,1,28
911,1,90
950,1,51
-100,0,100
983,1,18
988,1,13
-100,0,100
974,1,27
919,1,82
993,1,8
968,1,33
-1064,0,65
923,1,78
-1028,0,29
-1040,0,41
-1025,0,26
-1039,0,40
-1086,0,87
-1044,0,45
-100,0,100
980,1,21
909,1,92
981,1,20
919,1,82
985,1,16
950,1,51
-100,0,100
958,1,43
-100,0,100
-1019,0,20
-1038,0,39
994,1,7
-100,0,100
-1005,0,6
-100,0,100
986,1,15
946,1,55
977,1,24
-1031,0,32
-1071,0,72
-100,0,100
-100,0,100
-100,0,100
994,1,7
-100,0,100
-100,0,100
961,1,40
-1033,0,34
-100,0,100
966,1,35
-1066,0,67
-1007,0,8
-1032,0,33
-1073,0,74
-1010,0,11
983,1,18
979,1,22
992,1,9
-1031,0,32
-1011,0,12
-100,0,100
-1083,0,84
-1024,0,25
965,1,36
-1035,0,36
967,1,34
-100,0,100
-100,0,100
-100,0,100
952,1,49
-1031,0,32
965,1,36
-1081,0,82
-1092,0,93
986,1,15
933,1,68
-1053,0,54
901,1,100
915,1,86
945,1,56
942,1,59
978,1,23
-100,0,100
-1018,0,19
-100,0,100
-1011,0,12
-1028,0,29
978,1,23
-1009,0,10
-1044,0,45
938,1,63
925,1,76
967,1,34
942,1,59
941,1,60
-1045,0,46
-1050,0,51
-1030,0,31
946,1,55
922,1,79
-1025,0,26
979,1,22
975,1,26
938,1,63
932,1,69
-100,0,100
964,1,37
-1064,0,65
-1065,0,66
932,1,69
956,1,45
-1027,0,28
-1049,0,50
929,1,72
-1033,0,34
-1031,0,32
-1021,0,22
993,1,8
-100,0,100
-100,0,100
901,1,100
-100,0,100
-1038,0,39
-1011,0,12
-1013,0,14
994,1,7
904,1,97
974,1,27
-100,0,100
-1026,0,27
966,1,35
979,1,22
-100,0,100
949,1,52
-1047,0,48
-1039,0,40
933,1,68
922,1,79
-100,0,100
964,1,37
936,1,65
904,1,97
-1024,0,25
-100,0,100
-100,0,100
968,1,33
989,1,12
-100,0,100
982,1,19
-100,0,100
970,1,31
-1027,0,28
929,1,72
-1078,0,79
-1014,0,15
-1048,0,49
947,1,54
-100,0,100
-100,0,100
-1034,0,35
-1043,0,44
-100,0,100
-1050,0,51
-1042,0,43
-1018,0,19
-100,0,100
906,1,95
-100,0,100
-1016,0,17
-100,0,100
-100,0,100
977,1,24
-1021,0,22
969,1,32
-1010,0,11
940,1,61
-1049,0,50
991,1,10
-100,0,100
-100,0,100
-1010,0,11
-100,0,100
-1024,0,25
-100,0,100
908,1,93
-100,0,100
-1040,0,41
943,1,58
-100,0,100
982,1,19
-1099,0,100
904,1,97
-100,0,100
949,1,52
-100,0,100
-1026,0,27
-100,0,100
959,1,42
968,1,33
953,1,48
-1019,0,20
-1056,0,57
-100,0,100
991,1,10
-100,0,100
929,1,72
907,1,94
970,1,31
920,1,81
-1016,0,17
985,1,16
985,1,16
-1052,0,53
962,1,39
947,1,54
929,1,72
-1055,0,56
-1055,0,56
974,1,27
-100,0,100
974,1,27
-1059,0,60
955,1,46
-1079,0,80
-100,0,100
-1026,0,27
-1035,0,36
-100,0,100
923,1,78
-1024,0,25
979,1,22
914,1,87
-1025,0,26
-100,0,100
-1033,0,34
988,1,13
-100,0,100
952,1,49
962,1,39
-1039,0,40
-100,0,100
-1052,0,53
-1020,0,21
969,1,32
-100,0,100
-100,0,100
991,1,10
986,1,15
-100,0,100
904,1,97
961,1,40
969,1,32
-1016,0,17
990,1,11
976,1,25
-100,0,100
989,1,12
-1029,0,30
965,1,36
-1045,0,46
-1074,0,75
-100,0,100
983,1,18
959,1,42
957,1,44
-100,0,100
943,1,58
-1012,0,13
942,1,59
976,1,25
945,1,56
-100,0,100
960,1,41
-100,0,100
-1013,0,14
-100,0,100
-1026,0,27
-1084,0,85
-1020,0,21
-1090,0,91
992,1,9
-1034,0,35
902,1,99
-1017,0,18
-1025,0,26
-1026,0,27
-100,0,100
-1059,0,60
-1027,0,28
-100,0,100
-1021,0,22
935,1,66
913,1,88
-1041,0,42
-1094,0,95
-100,0,100
-1086,0,87
-100,0,100
-1075,0,76
971,1,30
951,1,50
-1057,0,58
-100,0,100
971,1,30
-1056,0,57
972,1,29
-1020,0,21
-1048,0,49
-1091,0,92
-1060,0,61
-1039,0,40
-1055,0,56
-1063,0,64
951,1,50
966,1,35
-1036,0,37
-1096,0,97
-100,0,100
919,1,82
-100,0,100
-1095,0,96
-1008,0,9
-1040,0,41
901,1,100
988,1,13
950,1,51
983,1,18
-1019,0,20
982,1,19
921,1,80
968,1,33
954,1,47
-1019,0,20
955,1,46
-100,0,100
983,1,18
939,1,62
-100,0,100
951,1,50
-1016,0,17
-100,0,100
-100,0,100
-1052,0,53
-100,0,100
-1012,0,13
958,1,43
-1040,0,41
-1074,0,75
-1015,0,16
-1064,0,65
-1009,0,10
-1036,0,37
-1066,0,67
990,1,11
-1036,0,37
-100,0,100
955,1,46
990,1,11
-1026,0,27
957,1,44
-100,0,100
977,1,24
-1012,0,13
958,1,43
970,1,31
976,1,25
964,1,37
968,1,33
965,1,36
-1077,0,78
-1091,0,92
-1079,0,80
-1079,0,80
-1020,0,21
-100,0,100
-100,0,100
-100,0,100
-100,0,100
-100,0,100
-1054,0,55
-1050,0,51
-1065,0,66
-1056,0,57
933,1,68
-1059,0,60
-1047,0,48
-100,0,100
-100,0,100
-1078,0,79
-1035,0,36
984,1,17
945,1,56
-1014,0,15
950,1,51
989,1,12
-1065,0,66
957,1,44
-1050,0,51
-100,0,100
-1068,0,69
940,1,61
933,1,68
-100,0,100
958,1,43
-1004,0,5
950,1,51
-1005,0,6
984,1,17
982,1,19
-100,0,100
-1021,0,22
-100,0,100
-1010,0,11
-100,0,100
-100,0,100
937,1,64
-1016,0,17
-1059,0,60
946,1,55
-100,0,100
-100,0,100
-1088,0,89
-1046,0,47
957,1,44
-1043,0,44
-1025,0,26
968,1,33
-1079,0,80
-1033,0,34
-1060,0,61
983,1,18
990,1,11
-1096,0,97
-100,0,100
965,1,36
926,1,75
-1073,0,74
-1015,0,16
-1023,0,24
-1049,0,50
-100,0,100
-1006,0,7
-1020,0,21
-1014,0,15
972,1,29
913,1,88
-1035,0,36
-1085,0,86
-1097,0,98
985,1,16
-1058,0,59
-1033,0,34
985,1,16
984,1,17
-1018,0,19
-100,0,100
-1012,0,13
940,1,61
975,1,26
968,1,33
-1069,0,70
-1059,0,60
-1076,0,77
976,1,25
-1008,0,9
-1079,0,80
919,1,82
-100,0,100
978,1,23
-1050,0,51
913,1,88
-100,0,100
940,1,61
-100,0,100
964,1,37
956,1,45
-1073,0,74
-1017,0,18
980,1,21
-100,0,100
979,1,22
983,1,18
-1027,0,28
982,1,19
-100,0,100
-1058,0,59
901,1,100
973,1,28
927,1,74
980,1,21
947,1,54
-1063,0,64
-100,0,100
964,1,37
933,1,68
-1005,0,6
-1018,0,19
-1021,0,22
-1096,0,97
911,1,90
990,1,11
-100,0,100
973,1,28
-100,0,100
-1080,0,81
930,1,71
-1023,0,24
-100,0,100
911,1,90
-100,0,100
-100,0,100
-100,0,100
989,1,12
-1020,0,21
950,1,51
984,1,17
-1047,0,48
-1019,0,20
-100,0,100
-100,0,100
-1082,0,83
-1043,0,44
982,1,19
972,1,29
-1039,0,40
912,1,89
973,1,28
-100,0,100
971,1,30
-1083,0,84
-100,0,100
-100,0,100
-100,0,100
955,1,46
-1008,0,9
-1026,0,27
970,1,31
-100,0,100
-1011,0,12
965,1,36
-1031,0,32
-1030,0,31
-100,0,100
985,1,16
-1036,0,37
-1093,0,94
917,1,84
969,1,32
990,1,11
970,1,31
993,1,8
-1057,0,58
-1080,0,81
988,1,13
952,1,49
986,1,15
-1041,0,42
-100,0,100
951,1,50
990,1,11
-1033,0,34
-1018,0,19
-100,0,100
-1092,0,93
-1025,0,26
928,1,73
-1037,0,38
980,1,21
948,1,53
994,1,7
-1015,0,16
947,1,54
-100,0,100
-1031,0,32
953,1,48
-100,0,100
-1021,0,22
-1063,0,64
-1014,0,15
-1019,0,20
-1022,0,23
-1044,0,45
-100,0,100
-100,0,100
949,1,52
-100,0,100
-100,0,100
-100,0,100
-100,0,100
-100,0,100
989,1,12
-1031,0,32
-1034,0,35
-1023,0,24
920,1,81
-1020,0,21
964,1,37
-1094,0,95
970,1,31
-100,0,100
977,1,24
961,1,40
-1076,0,77
929,1,72
-100,0,100
-100,0,100
928,1,73
927,1,74
-100,0,100
-1054,0,55
-1037,0,38
