Reward,Success,Steps
992,1,9
-1011,0,12
976,1,25
972,1,29
957,1,44
908,1,93
-100,0,100
-100,0,100
-100,0,100
-100,0,100
-100,0,100
-100,0,100
903,1,98
977,1,24
928,1,73
972,1,29
-100,0,100
958,1,43
958,1,43
-1021,0,22
-1059,0,60
979,1,22
956,1,45
978,1,23
957,1,44
-1014,0,15
-1046,0,47
-1013,0,14
-1021,0,22
-100,0,100
-100,0,100
-1048,0,49
-1025,0,26
-1093,0,94
-1024,0,25
-1063,0,64
-100,0,100
943,1,58
-1098,0,99
933,1,68
-1029,0,30
961,1,40
918,1,83
-1019,0,20
-1019,0,20
-100,0,100
977,1,24
910,1,91
-1088,0,89
908,1,93
-1050,0,51
989,1,12
-1035,0,36
-1075,0,76
-1014,0,15
959,1,42
-1048,0,49
-100,0,100
-1074,0,75
-1070,0,71
-1048,0,49
-1045,0,46
-100,0,100
981,1,20
-1048,0,49
-1046,0,47
956,1,45
-100,0,100
966,1,35
-1023,0,24
-100,0,100
-100,0,100
964,1,37
-1029,0,30
-1039,0,40
-1078,0,79
-100,0,100
-100,0,100
906,1,95
-1032,0,33
-1064,0,65
946,1,55
-100,0,100
-1031,0,32
-100,0,100
-1039,0,40
-1076,0,77
976,1,25
-100,0,100
-100,0,100
-100,0,100
-100,0,100
970,1,31
994,1,7
929,1,72
-1033,0,34
981,1,20
967,1,34
-1033,0,34
904,1,97
985,1,16
-100,0,100
-1021,0,22
-1027,0,28
-1067,0,68
930,1,71
-100,0,100
-1065,0,66
992,1,9
-100,0,100
-1026,0,27
959,1,42
-100,0,100
939,1,62
-1035,0,36
957,1,44
-1020,0,21
-100,0,100
979,1,22
-1014,0,15
-1008,0,9
962,1,39
-100,0,100
-100,0,100
-1024,0,25
-1007,0,8
-1027,0,28
909,1,92
984,1,17
-1069,0,70
-100,0,100
-1072,0,73
-100,0,100
-1022,0,23
-1073,0,74
939,1,62
-1013,0,14
-1037,0,38
-1015,0,16
-1099,0,100
-1066,0,67
-100,0,100
959,1,42
970,1,31
-1038,0,39
983,1,18
-100,0,100
-100,0,100
918,1,83
946,1,55
958,1,43
-100,0,100
952,1,49
971,1,30
930,1,71
994,1,7
-1049,0,50
-1085,0,86
959,1,42
-100,0,100
-1094,0,95
912,1,89
929,1,72
984,1,17
-100,0,100
-100,0,100
-1012,0,13
-1034,0,35
-100,0,100
-1094,0,95
943,1,58
977,1,24
948,1,53
942,1,59
-1008,0,9
-1098,0,99
-1052,0,53
-100,0,100
-1047,0,48
-100,0,100
-100,0,100
990,1,11
-100,0,100
-1017,0,18
-100,0,100
-1057,0,58
981,1,20
976,1,25
958,1,43
980,1,21
959,1,42
