Reward,Success,Steps
-1006,0,7
-1010,0,11
983,1,18
-1027,0,28
976,1,25
968,1,33
-1044,0,45
979,1,22
937,1,64
-1019,0,20
-1034,0,35
932,1,69
952,1,49
-100,0,100
-100,0,100
-100,0,100
-1040,0,41
954,1,47
-100,0,100
-1039,0,40
-1076,0,77
-100,0,100
-1046,0,47
948,1,53
946,1,55
914,1,87
973,1,28
946,1,55
-1030,0,31
-1077,0,78
-1025,0,26
975,1,26
-1026,0,27
973,1,28
-1079,0,80
-1044,0,45
941,1,60
989,1,12
-1015,0,16
-1019,0,20
-1065,0,66
965,1,36
938,1,63
-1020,0,21
-1039,0,40
-1081,0,82
-1019,0,20
-1049,0,50
-100,0,100
988,1,13
955,1,46
-100,0,100
972,1,29
986,1,15
941,1,60
-1043,0,44
903,1,98
-100,0,100
-1043,0,44
955,1,46
-1032,0,33
957,1,44
-1025,0,26
980,1,21
-100,0,100
-1013,0,14
-1061,0,62
-1082,0,83
974,1,27
961,1,40
-100,0,100
983,1,18
-1063,0,64
942,1,59
917,1,84
947,1,54
960,1,41
-1055,0,56
-1032,0,33
-1075,0,76
-1085,0,86
-100,0,100
966,1,35
-100,0,100
-1020,0,21
-1024,0,25
975,1,26
-100,0,100
971,1,30
964,1,37
-100,0,100
-1063,0,64
-100,0,100
-1070,0,71
937,1,64
983,1,18
-1007,0,8
948,1,53
982,1,19
931,1,70
-1030,0,31
906,1,95
-1010,0,11
-1024,0,25
980,1,21
-100,0,100
-100,0,100
-100,0,100
-100,0,100
956,1,45
-100,0,100
-1094,0,95
-1044,0,45
942,1,59
-100,0,100
-100,0,100
-100,0,100
-1026,0,27
-1073,0,74
-1041,0,42
-1054,0,55
969,1,32
910,1,91
-1013,0,14
-1030,0,31
973,1,28
-1057,0,58
987,1,14
-100,0,100
-1051,0,52
-100,0,100
919,1,82
937,1,64
963,1,38
-100,0,100
-1056,0,57
925,1,76
944,1,57
-1036,0,37
978,1,23
-1057,0,58
-100,0,100
-1073,0,74
969,1,32
-100,0,100
976,1,25
949,1,52
985,1,16
-100,0,100
-1094,0,95
-1077,0,78
987,1,14
973,1,28
-100,0,100
-100,0,100
-1009,0,10
-1051,0,52
-1021,0,22
-1062,0,63
-1079,0,80
-1091,0,92
971,1,30
-1058,0,59
980,1,21
968,1,33
978,1,23
906,1,95
948,1,53
950,1,51
-1006,0,7
-1009,0,10
-100,0,100
903,1,98
-1011,0,12
977,1,24
-1077,0,78
-100,0,100
-100,0,100
-1048,0,49
969,1,32
976,1,25
963,1,38
994,1,7
971,1,30
974,1,27
956,1,45
-1026,0,27
923,1,78
-1017,0,18
934,1,67
-1010,0,11
975,1,26
-1025,0,26
940,1,61
-1051,0,52
-1018,0,19
-100,0,100
-1033,0,34
-100,0,100
-100,0,100
-1069,0,70
954,1,47
-100,0,100
-1031,0,32
925,1,76
-1017,0,18
941,1,60
984,1,17
-1082,0,83
-100,0,100
938,1,63
986,1,15
-1034,0,35
-1020,0,21
-1048,0,49
-1046,0,47
-1079,0,80
-1010,0,11
950,1,51
920,1,81
-100,0,100
-1064,0,65
-1022,0,23
-1098,0,99
-1039,0,40
968,1,33
901,1,100
-1050,0,51
-1040,0,41
-1055,0,56
988,1,13
-1011,0,12
955,1,46
-1016,0,17
-100,0,100
969,1,32
-1036,0,37
-100,0,100
-1038,0,39
-1021,0,22
-1017,0,18
-1014,0,15
909,1,92
-1061,0,62
-1047,0,48
971,1,30
976,1,25
972,1,29
-1071,0,72
992,1,9
940,1,61
-100,0,100
-100,0,100
930,1,71
-1090,0,91
958,1,43
984,1,17
-100,0,100
-1034,0,35
946,1,55
-100,0,100
-1026,0,27
-1090,0,91
918,1,83
990,1,11
-1010,0,11
932,1,69
-100,0,100
-1033,0,34
-1027,0,28
-1028,0,29
-1089,0,90
992,1,9
-1015,0,16
907,1,94
-1029,0,30
960,1,41
-100,0,100
970,1,31
903,1,98
947,1,54
-1010,0,11
-1020,0,21
963,1,38
-100,0,100
-1011,0,12
926,1,75
-100,0,100
984,1,17
947,1,54
-1039,0,40
-1049,0,50
-100,0,100
901,1,100
-1045,0,46
982,1,19
-1093,0,94
-1022,0,23
-100,0,100
942,1,59
-1008,0,9
-1074,0,75
-1008,0,9
-100,0,100
-1041,0,42
994,1,7
947,1,54
972,1,29
-1047,0,48
-100,0,100
-1071,0,72
904,1,97
-1063,0,64
916,1,85
-1006,0,7
925,1,76
986,1,15
989,1,12
939,1,62
910,1,91
980,1,21
944,1,57
967,1,34
958,1,43
-1030,0,31
966,1,35
-1073,0,74
-100,0,100
945,1,56
-1009,0,10
930,1,71
925,1,76
932,1,69
-1014,0,15
-1029,0,30
984,1,17
-1046,0,47
-1099,0,100
967,1,34
902,1,99
957,1,44
958,1,43
961,1,40
-1060,0,61
-100,0,100
984,1,17
-100,0,100
975,1,26
902,1,99
-1036,0,37
-1057,0,58
-1087,0,88
-1032,0,33
987,1,14
952,1,49
-1053,0,54
-100,0,100
954,1,47
-100,0,100
-100,0,100
936,1,65
-1025,0,26
-1044,0,45
911,1,90
-1042,0,43
-100,0,100
-1030,0,31
-100,0,100
963,1,38
953,1,48
-1051,0,52
-1031,0,32
-100,0,100
925,1,76
-100,0,100
-100,0,100
-100,0,100
-1050,0,51
973,1,28
962,1,39
956,1,45
962,1,39
-100,0,100
-1019,0,20
-1040,0,41
-100,0,100
-100,0,100
-1050,0,51
-1053,0,54
-1026,0,27
974,1,27
-100,0,100
-1035,0,36
-1029,0,30
-100,0,100
949,1,52
-1010,0,11
-1028,0,29
-1044,0,45
926,1,75
