Reward,Success,Steps
-1006,0,7
-1013,0,14
985,1,16
-1017,0,18
-1022,0,23
977,1,24
-1036,0,37
952,1,49
-1051,0,52
927,1,74
910,1,91
969,1,32
-100,0,100
-1056,0,57
-1068,0,69
-1022,0,23
-100,0,100
-100,0,100
-1019,0,20
-100,0,100
-100,0,100
955,1,46
975,1,26
-1035,0,36
-1047,0,48
955,1,46
931,1,70
981,1,20
-1007,0,8
-100,0,100
-1074,0,75
908,1,93
-1028,0,29
-1018,0,19
-1072,0,73
-100,0,100
984,1,17
-1036,0,37
-1064,0,65
-100,0,100
980,1,21
-1033,0,34
-1014,0,15
991,1,10
915,1,86
-1010,0,11
962,1,39
973,1,28
977,1,24
-1086,0,87
968,1,33
983,1,18
-1039,0,40
-1044,0,45
911,1,90
-1048,0,49
945,1,56
988,1,13
-1006,0,7
-1018,0,19
-100,0,100
956,1,45
-1037,0,38
-1065,0,66
-1009,0,10
936,1,65
-1085,0,86
-100,0,100
975,1,26
-100,0,100
-100,0,100
-1009,0,10
-100,0,100
991,1,10
-1046,0,47
934,1,67
-1013,0,14
964,1,37
-1014,0,15
-1074,0,75
949,1,52
958,1,43
-100,0,100
-1092,0,93
-1085,0,86
-1064,0,65
-1029,0,30
974,1,27
-1012,0,13
-1026,0,27
987,1,14
971,1,30
-100,0,100
-100,0,100
-1071,0,72
988,1,13
-1026,0,27
-1064,0,65
946,1,55
-1021,0,22
-100,0,100
947,1,54
-1033,0,34
-1082,0,83
915,1,86
-100,0,100
-1049,0,50
952,1,49
-1048,0,49
-1050,0,51
-100,0,100
971,1,30
922,1,79
-100,0,100
914,1,87
-1080,0,81
972,1,29
-100,0,100
-100,0,100
-100,0,100
987,1,14
-1011,0,12
988,1,13
-100,0,100
-100,0,100
954,1,47
-1030,0,31
966,1,35
-100,0,100
950,1,51
923,1,78
937,1,64
-1014,0,15
977,1,24
963,1,38
-100,0,100
-1033,0,34
-100,0,100
-100,0,100
952,1,49
-100,0,100
942,1,59
-100,0,100
-1044,0,45
968,1,33
-1065,0,66
-100,0,100
937,1,64
946,1,55
924,1,77
-100,0,100
981,1,20
-100,0,100
-100,0,100
-1069,0,70
-1017,0,18
-1024,0,25
-1048,0,49
-100,0,100
-100,0,100
-1052,0,53
916,1,85
953,1,48
-1050,0,51
-100,0,100
-100,0,100
-1029,0,30
-1036,0,37
982,1,19
-1028,0,29
981,1,20
939,1,62
-100,0,100
-1042,0,43
-100,0,100
963,1,38
-100,0,100
-1024,0,25
988,1,13
-1048,0,49
-100,0,100
942,1,59
-100,0,100
980,1,21
-1091,0,92
-100,0,100
-1009,0,10
939,1,62
-1086,0,87
-1076,0,77
-1029,0,30
-1032,0,33
-100,0,100
-1039,0,40
-100,0,100
-1034,0,35
943,1,58
921,1,80
-100,0,100
914,1,87
981,1,20
950,1,51
-1009,0,10
-100,0,100
934,1,67
-1016,0,17
-100,0,100
913,1,88
969,1,32
936,1,65
919,1,82
964,1,37
-100,0,100
907,1,94
-1006,0,7
936,1,65
952,1,49
-100,0,100
985,1,16
910,1,91
918,1,83
966,1,35
971,1,30
931,1,70
918,1,83
-1038,0,39
-1050,0,51
942,1,59
959,1,42
959,1,42
946,1,55
904,1,97
-1057,0,58
-1026,0,27
-1005,0,6
930,1,71
936,1,65
-1038,0,39
-1046,0,47
-1025,0,26
988,1,13
-1087,0,88
-1055,0,56
-1053,0,54
-100,0,100
-1025,0,26
-100,0,100
-1037,0,38
985,1,16
-1092,0,93
991,1,10
969,1,32
-100,0,100
980,1,21
945,1,56
-1028,0,29
982,1,19
968,1,33
990,1,11
912,1,89
-1019,0,20
-1050,0,51
-1015,0,16
-100,0,100
-100,0,100
-1015,0,16
969,1,32
926,1,75
-1027,0,28
988,1,13
942,1,59
993,1,8
-100,0,100
-1084,0,85
-100,0,100
-100,0,100
990,1,11
-1039,0,40
-1056,0,57
-1027,0,28
-1029,0,30
951,1,50
-100,0,100
991,1,10
-1060,0,61
-100,0,100
-100,0,100
-1069,0,70
974,1,27
-100,0,100
-1077,0,78
-1066,0,67
-1047,0,48
926,1,75
-100,0,100
979,1,22
984,1,17
991,1,10
-100,0,100
966,1,35
953,1,48
972,1,29
-100,0,100
948,1,53
-100,0,100
981,1,20
994,1,7
929,1,72
941,1,60
944,1,57
-100,0,100
-1056,0,57
965,1,36
-100,0,100
-1023,0,24
971,1,30
-1047,0,48
-1016,0,17
-100,0,100
971,1,30
-100,0,100
955,1,46
-1092,0,93
951,1,50
-100,0,100
-1013,0,14
-100,0,100
-1015,0,16
-1031,0,32
-1041,0,42
-100,0,100
-100,0,100
966,1,35
-100,0,100
-100,0,100
-100,0,100
-100,0,100
966,1,35
-100,0,100
927,1,74
-1074,0,75
949,1,52
-1038,0,39
960,1,41
-100,0,100
-100,0,100
982,1,19
947,1,54
-1016,0,17
956,1,45
-1039,0,40
-1024,0,25
936,1,65
-1072,0,73
-1020,0,21
950,1,51
-1033,0,34
952,1,49
976,1,25
931,1,70
934,1,67
943,1,58
-100,0,100
925,1,76
-1031,0,32
941,1,60
-100,0,100
-1055,0,56
-1014,0,15
952,1,49
-1055,0,56
-100,0,100
-1021,0,22
-100,0,100
-100,0,100
-1085,0,86
-100,0,100
975,1,26
-1087,0,88
947,1,54
-100,0,100
-1066,0,67
-1072,0,73
-100,0,100
-1027,0,28
-1044,0,45
936,1,65
-1041,0,42
-1051,0,52
968,1,33
990,1,11
-1091,0,92
-1063,0,64
-100,0,100
-1013,0,14
-1057,0,58
-100,0,100
969,1,32
956,1,45
980,1,21
973,1,28
-1014,0,15
966,1,35
-100,0,100
979,1,22
960,1,41
-1022,0,23
970,1,31
-100,0,100
-1009,0,10
-1062,0,63
-1059,0,60
941,1,60
972,1,29
915,1,86
927,1,74
927,1,74
909,1,92
936,1,65
962,1,39
-1017,0,18
-1036,0,37
976,1,25
-1025,0,26
-100,0,100
-1066,0,67
965,1,36
-100,0,100
-100,0,100
-1078,0,79
-1017,0,18
-1036,0,37
-100,0,100
-1053,0,54
939,1,62
-1023,0,24
946,1,55
956,1,45
940,1,61
965,1,36
986,1,15
-1021,0,22
-1042,0,43
978,1,23
-1045,0,46
-1042,0,43
-1046,0,47
-100,0,100
-1052,0,53
919,1,82
-1063,0,64
988,1,13
-1020,0,21
-1070,0,71
953,1,48
948,1,53
-1026,0,27
921,1,80
970,1,31
-1009,0,10
-1086,0,87
919,1,82
958,1,43
-100,0,100
-1035,0,36
-100,0,100
-100,0,100
-100,0,100
-100,0,100
-100,0,100
-1044,0,45
-100,0,100
-100,0,100
-1080,0,81
955,1,46
958,1,43
916,1,85
-100,0,100
974,1,27
-1056,0,57
-1058,0,59
-1030,0,31
939,1,62
954,1,47
-1032,0,33
914,1,87
980,1,21
-1046,0,47
-100,0,100
-1022,0,23
901,1,100
-100,0,100
971,1,30
959,1,42
948,1,53
-1096,0,97
-1007,0,8
-1023,0,24
940,1,61
-1005,0,6
937,1,64
942,1,59
-100,0,100
924,1,77
921,1,80
960,1,41
973,1,28
-100,0,100
971,1,30
-100,0,100
-1052,0,53
-100,0,100
-100,0,100
-100,0,100
977,1,24
-1079,0,80
-1048,0,49
-1048,0,49
982,1,19
-100,0,100
-1056,0,57
-1050,0,51
971,1,30
990,1,11
988,1,13
969,1,32
-1022,0,23
-1044,0,45
-100,0,100
934,1,67
967,1,34
985,1,16
941,1,60
967,1,34
971,1,30
-1033,0,34
-100,0,100
-1049,0,50
-100,0,100
-100,0,100
981,1,20
981,1,20
-1012,0,13
933,1,68
-1087,0,88
980,1,21
-1012,0,13
965,1,36
953,1,48
-1044,0,45
-1076,0,77
955,1,46
980,1,21
-1053,0,54
974,1,27
988,1,13
959,1,42
-1069,0,70
-100,0,100
914,1,87
981,1,20
985,1,16
912,1,89
984,1,17
971,1,30
-1014,0,15
-100,0,100
-100,0,100
968,1,33
