Reward,Success,Steps
990,1,11
-1010,0,11
-1021,0,22
974,1,27
971,1,30
976,1,25
-1048,0,49
945,1,56
928,1,73
923,1,78
-1009,0,10
-1061,0,62
-1071,0,72
-100,0,100
-100,0,100
-1015,0,16
968,1,33
-1067,0,68
-100,0,100
967,1,34
-1043,0,44
985,1,16
-100,0,100
-100,0,100
951,1,50
951,1,50
953,1,48
961,1,40
952,1,49
-100,0,100
954,1,47
-100,0,100
-1020,0,21
911,1,90
-1060,0,61
-1069,0,70
975,1,26
-1039,0,40
954,1,47
-100,0,100
-1045,0,46
-1055,0,56
931,1,70
934,1,67
-100,0,100
-100,0,100
-100,0,100
-100,0,100
-100,0,100
926,1,75
930,1,71
-100,0,100
931,1,70
974,1,27
980,1,21
-100,0,100
908,1,93
-1057,0,58
-1075,0,76
-1044,0,45
-100,0,100
-1027,0,28
-1046,0,47
-100,0,100
-1039,0,40
943,1,58
977,1,24
-100,0,100
-1065,0,66
-1017,0,18
949,1,52
957,1,44
927,1,74
-1023,0,24
971,1,30
-100,0,100
950,1,51
-1013,0,14
976,1,25
-1012,0,13
-1016,0,17
925,1,76
-1030,0,31
974,1,27
922,1,79
-1026,0,27
939,1,62
-1051,0,52
-1008,0,9
918,1,83
-1032,0,33
-1011,0,12
-1022,0,23
989,1,12
961,1,40
-1041,0,42
-1091,0,92
-1038,0,39
-1046,0,47
-1084,0,85
-1024,0,25
979,1,22
901,1,100
-1007,0,8
-1048,0,49
951,1,50
994,1,7
-100,0,100
976,1,25
989,1,12
981,1,20
980,1,21
-1051,0,52
968,1,33
950,1,51
-1014,0,15
-100,0,100
-1035,0,36
-1030,0,31
-100,0,100
-100,0,100
-1041,0,42
-1087,0,88
985,1,16
976,1,25
973,1,28
-1034,0,35
-1032,0,33
977,1,24
-1038,0,39
969,1,32
948,1,53
989,1,12
-100,0,100
-100,0,100
-1027,0,28
969,1,32
921,1,80
-100,0,100
919,1,82
990,1,11
-1043,0,44
956,1,45
951,1,50
-100,0,100
-1028,0,29
-100,0,100
942,1,59
-1093,0,94
940,1,61
-100,0,100
-1056,0,57
956,1,45
-100,0,100
-100,0,100
-1068,0,69
-1007,0,8
-1064,0,65
972,1,29
-1023,0,24
-1018,0,19
904,1,97
-1096,0,97
-1018,0,19
988,1,13
-1015,0,16
973,1,28
-1048,0,49
966,1,35
930,1,71
-100,0,100
959,1,42
-1013,0,14
920,1,81
-1015,0,16
-1063,0,64
977,1,24
-1085,0,86
-1039,0,40
948,1,53
912,1,89
957,1,44
-1063,0,64
-100,0,100
-100,0,100
-1030,0,31
-100,0,100
969,1,32
927,1,74
957,1,44
914,1,87
988,1,13
-100,0,100
-100,0,100
950,1,51
-1050,0,51
-100,0,100
-100,0,100
973,1,28
-1019,0,20
965,1,36
986,1,15
967,1,34
-1032,0,33
977,1,24
-1042,0,43
-100,0,100
986,1,15
986,1,15
933,1,68
-100,0,100
956,1,45
-1026,0,27
-100,0,100
-1018,0,19
-100,0,100
948,1,53
-100,0,100
946,1,55
-1049,0,50
949,1,52
974,1,27
-1023,0,24
986,1,15
981,1,20
-1073,0,74
-1066,0,67
-1022,0,23
