Reward,Success,Steps
-1010,0,11
978,1,23
-1051,0,52
-1056,0,57
940,1,61
928,1,73
920,1,81
-1031,0,32
916,1,85
-100,0,100
-100,0,100
-1015,0,16
-1077,0,78
-1020,0,21
910,1,91
951,1,50
-1021,0,22
952,1,49
-1007,0,8
982,1,19
983,1,18
952,1,49
-1067,0,68
901,1,100
-1059,0,60
-1078,0,79
930,1,71
-1060,0,61
909,1,92
-100,0,100
-100,0,100
979,1,22
-1015,0,16
-1080,0,81
951,1,50
-1035,0,36
953,1,48
-1070,0,71
984,1,17
-1089,0,90
955,1,46
924,1,77
913,1,88
-1032,0,33
992,1,9
-1007,0,8
987,1,14
-1016,0,17
-1032,0,33
-1046,0,47
-1063,0,64
-1036,0,37
-1037,0,38
-1098,0,99
-1015,0,16
987,1,14
970,1,31
-100,0,100
947,1,54
-100,0,100
989,1,12
936,1,65
-1015,0,16
-1091,0,92
940,1,61
-100,0,100
920,1,81
-1016,0,17
-1049,0,50
-100,0,100
929,1,72
-1079,0,80
-1019,0,20
-100,0,100
-100,0,100
-1076,0,77
979,1,22
-1058,0,59
-100,0,100
-100,0,100
-1084,0,85
943,1,58
-1012,0,13
-1032,0,33
-1063,0,64
980,1,21
-1091,0,92
981,1,20
917,1,84
960,1,41
965,1,36
944,1,57
952,1,49
982,1,19
-1057,0,58
-1099,0,100
-100,0,100
-1062,0,63
-1036,0,37
986,1,15
953,1,48
-1012,0,13
-1007,0,8
973,1,28
948,1,53
-1051,0,52
963,1,38
-1047,0,48
-1013,0,14
-100,0,100
-100,0,100
-100,0,100
910,1,91
954,1,47
940,1,61
985,1,16
-1038,0,39
917,1,84
964,1,37
968,1,33
968,1,33
960,1,41
-100,0,100
965,1,36
979,1,22
-1011,0,12
-1028,0,29
-1018,0,19
913,1,88
932,1,69
-1079,0,80
-1042,0,43
974,1,27
-1065,0,66
-1021,0,22
-1070,0,71
-1010,0,11
957,1,44
-100,0,100
931,1,70
-1019,0,20
-1050,0,51
-1058,0,59
969,1,32
932,1,69
-100,0,100
969,1,32
948,1,53
933,1,68
961,1,40
903,1,98
-100,0,100
-100,0,100
-100,0,100
-1012,0,13
928,1,73
-1050,0,51
-100,0,100
-1028,0,29
937,1,64
971,1,30
-1069,0,70
987,1,14
974,1,27
-100,0,100
979,1,22
954,1,47
-100,0,100
992,1,9
939,1,62
-100,0,100
-1017,0,18
-100,0,100
928,1,73
949,1,52
974,1,27
-1051,0,52
959,1,42
-1015,0,16
950,1,51
-1037,0,38
918,1,83
-100,0,100
-1042,0,43
-1035,0,36
985,1,16
-1077,0,78
-1042,0,43
-100,0,100
-1042,0,43
967,1,34
964,1,37
973,1,28
970,1,31
-100,0,100
-100,0,100
-1026,0,27
973,1,28
968,1,33
994,1,7
-1054,0,55
-100,0,100
-1022,0,23
984,1,17
-100,0,100
-100,0,100
992,1,9
-1034,0,35
-1031,0,32
-100,0,100
-1027,0,28
907,1,94
976,1,25
-1073,0,74
931,1,70
-100,0,100
-1034,0,35
907,1,94
-100,0,100
943,1,58
-100,0,100
-1081,0,82
-1034,0,35
943,1,58
-1042,0,43
-1084,0,85
-1022,0,23
990,1,11
920,1,81
-1034,0,35
-1085,0,86
-1017,0,18
-1059,0,60
-1016,0,17
945,1,56
977,1,24
977,1,24
-100,0,100
916,1,85
-1076,0,77
957,1,44
-1055,0,56
-1035,0,36
931,1,70
-1048,0,49
946,1,55
-1043,0,44
979,1,22
-1013,0,14
-1010,0,11
-100,0,100
989,1,12
909,1,92
994,1,7
902,1,99
926,1,75
942,1,59
-1030,0,31
990,1,11
-100,0,100
950,1,51
952,1,49
-100,0,100
902,1,99
985,1,16
969,1,32
979,1,22
924,1,77
-1031,0,32
-1014,0,15
-1028,0,29
943,1,58
956,1,45
-100,0,100
-1039,0,40
-100,0,100
-1020,0,21
-1011,0,12
972,1,29
-1043,0,44
938,1,63
-100,0,100
-1012,0,13
-1073,0,74
-100,0,100
973,1,28
903,1,98
-1052,0,53
943,1,58
983,1,18
-1031,0,32
945,1,56
991,1,10
-1071,0,72
950,1,51
-1036,0,37
945,1,56
955,1,46
-100,0,100
990,1,11
902,1,99
957,1,44
-1008,0,9
942,1,59
-100,0,100
-1008,0,9
-100,0,100
969,1,32
-100,0,100
-100,0,100
940,1,61
-1036,0,37
-1021,0,22
-1022,0,23
-100,0,100
965,1,36
-1028,0,29
-1007,0,8
981,1,20
-1034,0,35
952,1,49
967,1,34
-1017,0,18
969,1,32
-1046,0,47
957,1,44
984,1,17
-100,0,100
-1035,0,36
-1013,0,14
944,1,57
964,1,37
965,1,36
-1026,0,27
-1035,0,36
970,1,31
-1026,0,27
988,1,13
-1030,0,31
975,1,26
984,1,17
-1052,0,53
922,1,79
984,1,17
-100,0,100
-1015,0,16
-1044,0,45
990,1,11
960,1,41
-1030,0,31
934,1,67
953,1,48
977,1,24
956,1,45
965,1,36
-100,0,100
985,1,16
-1036,0,37
911,1,90
925,1,76
-1022,0,23
-1024,0,25
-1019,0,20
-1016,0,17
-1014,0,15
922,1,79
968,1,33
945,1,56
938,1,63
982,1,19
-1060,0,61
-1053,0,54
-100,0,100
932,1,69
987,1,14
925,1,76
984,1,17
975,1,26
916,1,85
-100,0,100
920,1,81
-100,0,100
-100,0,100
985,1,16
-100,0,100
-100,0,100
-100,0,100
952,1,49
-100,0,100
-1073,0,74
-1007,0,8
924,1,77
-1056,0,57
-1034,0,35
-100,0,100
-1019,0,20
-1032,0,33
977,1,24
-1043,0,44
-100,0,100
984,1,17
954,1,47
974,1,27
-100,0,100
910,1,91
-100,0,100
-1091,0,92
-1010,0,11
-1064,0,65
-1030,0,31
-1069,0,70
-1046,0,47
-100,0,100
-100,0,100
-1047,0,48
972,1,29
975,1,26
-1099,0,100
-100,0,100
-1022,0,23
974,1,27
923,1,78
-1049,0,50
-100,0,100
-1015,0,16
-1053,0,54
-1013,0,14
907,1,94
-1068,0,69
-1013,0,14
980,1,21
-1033,0,34
953,1,48
-100,0,100
952,1,49
-1024,0,25
957,1,44
927,1,74
979,1,22
941,1,60
934,1,67
-100,0,100
979,1,22
-1066,0,67
-1056,0,57
964,1,37
-100,0,100
-1038,0,39
-1011,0,12
984,1,17
-1032,0,33
-100,0,100
-1027,0,28
-1012,0,13
989,1,12
992,1,9
-1065,0,66
-1010,0,11
967,1,34
968,1,33
-1037,0,38
-1019,0,20
-1041,0,42
-100,0,100
-100,0,100
982,1,19
-100,0,100
978,1,23
941,1,60
-1008,0,9
-1031,0,32
-1030,0,31
947,1,54
-1013,0,14
945,1,56
919,1,82
-100,0,100
-100,0,100
959,1,42
-1010,0,11
-1091,0,92
-100,0,100
922,1,79
-100,0,100
-1022,0,23
-1036,0,37
970,1,31
-100,0,100
-1079,0,80
970,1,31
-1022,0,23
996,1,5
-1014,0,15
-1006,0,7
937,1,64
-1037,0,38
994,1,7
-1050,0,51
